Txn_ID,Txn_Date,SKU,Warehouse_ID,Txn_Type,Quantity,Unit_Cost
INV02275,2026-02-14,SKU00429,WH-BLR,Outbound,35,1908.01
INV02276,2026-07-12,SKU00094,WH-DEL,Outbound,14,575.1
INV02277,2026-03-24,SKU00002,WH-KOL,Outbound,12,137.81
INV02278,2026-04-06,SKU00001,WH-DEL,Outbound,22,2287.34
INV02279,2026-04-21,SKU00358,WH-MUM,Inbound,705,408.77
INV02280,2026-07-01,SKU00197,WH-MUM,Outbound,16,4238.42
INV02281,2026-03-08,SKU00289,WH-DEL,Outbound,53,781.96
INV02282,2026-03-25,SKU00170,WH-KOL,Inbound,652,854.17
INV02283,2026-02-06,SKU00395,WH-BLR,Outbound,13,1053.28
INV02284,2026-07-27,SKU00244,WH-DEL,Inbound,78,629.92
INV02285,2026-06-19,SKU00478,WH-KOL,Inbound,559,2079.08
INV02286,2026-04-08,SKU00272,WH-MUM,Outbound,10,5954.63
INV02287,2026-06-24,SKU00365,WH-BLR,Outbound,57,1218.85
INV02288,2026-04-29,SKU00227,WH-MUM,Inbound,322,155.78
INV02289,2026-04-16,SKU00161,WH-DEL,Inbound,679,1214.64
INV02290,2026-03-07,SKU00082,WH-BLR,Outbound,56,5223.71
INV02291,2026-05-24,SKU00471,WH-KOL,Outbound,5,2274.94
INV02292,2026-03-08,SKU00315,WH-BLR,Outbound,24,1700.11
INV02293,2026-02-12,SKU00082,WH-BLR,Outbound,2,5223.71
INV02294,2026-05-19,SKU00010,WH-MUM,Inbound,339,1943.7
INV02295,2026-03-24,SKU00234,WH-MUM,Outbound,33,10361.57
INV02296,2026-05-20,SKU00360,WH-DEL,Inbound,95,7805.28
INV02297,2026-03-17,SKU00020,WH-BLR,Outbound,34,1860.54
INV02298,2026-04-05,SKU00200,WH-DEL,Outbound,3,886.77
INV02299,2026-02-10,SKU00254,WH-MUM,Inbound,468,9288.27
INV02300,2026-05-02,SKU00180,WH-DEL,Outbound,57,5711.83
INV02301,2026-06-18,SKU00312,WH-MUM,Inbound,400,1563.27
INV02302,2026-03-02,SKU00431,WH-DEL,Outbound,41,9608.31
INV02303,2026-05-03,SKU00382,WH-BLR,Outbound,24,2309.85
INV02304,2026-03-07,SKU00230,WH-MUM,Inbound,511,1265.91
INV02305,2026-04-20,SKU00097,WH-BLR,Inbound,757,789.32
INV02306,2026-06-14,SKU00380,WH-BLR,Inbound,675,380.87
INV02307,2026-02-14,SKU00499,WH-BLR,Outbound,44,2025.27
INV02308,2026-02-11,SKU00161,WH-DEL,Outbound,57,1214.64
INV02309,2026-05-19,SKU00161,WH-DEL,Outbound,22,1214.64
INV02310,2026-02-19,SKU00221,WH-MUM,Outbound,6,6302.0
INV02311,2026-05-07,SKU00271,WH-MUM,Outbound,31,1798.35
INV02312,2026-05-11,SKU00446,WH-MUM,Outbound,12,1215.99
INV02313,2026-05-16,SKU00465,WH-BLR,Inbound,148,3344.27
INV02314,2026-05-29,SKU00109,WH-KOL,Inbound,63,2319.81
INV02315,2026-04-14,SKU00281,WH-BLR,Outbound,15,6051.72
INV02316,2026-02-24,SKU00168,WH-MUM,Outbound,24,867.2
INV02317,2026-04-05,SKU00149,WH-BLR,Inbound,179,543.76
INV02318,2026-04-11,SKU00260,WH-MUM,Outbound,58,2081.26
INV02319,2026-02-12,SKU00209,WH-KOL,Inbound,428,680.56
INV02320,2026-07-06,SKU00468,WH-MUM,Inbound,699,961.59
INV02321,2026-06-19,SKU00127,WH-KOL,Outbound,51,479.88
INV02322,2026-06-15,SKU00429,WH-BLR,Outbound,21,1908.01
INV02323,2026-04-26,SKU00008,WH-BLR,Outbound,42,2301.12
INV02324,2026-07-04,SKU00334,WH-BLR,Inbound,506,1179.4
INV02325,2026-03-13,SKU00123,WH-DEL,Outbound,13,5972.23
INV02326,2026-04-06,SKU00202,WH-BLR,Outbound,44,3409.91
INV02327,2026-03-04,SKU00365,WH-BLR,Inbound,189,1218.85
INV02328,2026-04-28,SKU00262,WH-KOL,Inbound,553,882.31
INV02329,2026-03-29,SKU00030,WH-BLR,Outbound,56,795.94
INV02330,2026-03-13,SKU00184,WH-KOL,Inbound,632,748.55
INV02331,2026-07-22,SKU00381,WH-MUM,Outbound,19,1089.62
INV02332,2026-02-05,SKU00349,WH-DEL,Inbound,291,7214.46
INV02333,2026-04-24,SKU00331,WH-KOL,Outbound,31,1764.17
INV02334,2026-05-16,SKU00132,WH-KOL,Outbound,22,1623.52
INV02335,2026-04-24,SKU00383,WH-KOL,Outbound,3,707.86
INV02336,2026-04-27,SKU00180,WH-DEL,Inbound,224,5711.83
INV02337,2026-02-28,SKU00184,WH-KOL,Outbound,24,748.55
INV02338,2026-04-24,SKU00488,WH-DEL,Outbound,55,2491.44
INV02339,2026-07-07,SKU00293,WH-BLR,Outbound,16,1336.48
INV02340,2026-02-01,SKU00480,WH-BLR,Outbound,23,2279.72
INV02341,2026-04-14,SKU00435,WH-KOL,Inbound,248,1890.71
INV02342,2026-04-26,SKU00206,WH-KOL,Outbound,23,7902.26
INV02343,2026-02-17,SKU00222,WH-BLR,Outbound,21,1173.02
INV02344,2026-04-05,SKU00271,WH-MUM,Outbound,7,1798.35
INV02345,2026-02-19,SKU00392,WH-BLR,Outbound,10,52.43
INV02346,2026-03-04,SKU00170,WH-KOL,Inbound,776,854.17
INV02347,2026-03-30,SKU00421,WH-KOL,Inbound,772,253.19
INV02348,2026-04-01,SKU00225,WH-MUM,Outbound,6,8469.03
INV02349,2026-03-06,SKU00345,WH-KOL,Outbound,23,5493.81
INV02350,2026-05-08,SKU00064,WH-KOL,Outbound,2,709.46
INV02351,2026-04-28,SKU00296,WH-MUM,Inbound,515,336.52
INV02352,2026-05-25,SKU00416,WH-BLR,Outbound,55,7491.99
INV02353,2026-05-11,SKU00047,WH-MUM,Inbound,370,4945.23
INV02354,2026-06-24,SKU00037,WH-MUM,Inbound,295,2029.84
INV02355,2026-07-01,SKU00342,WH-BLR,Inbound,461,2400.48
INV02356,2026-05-26,SKU00466,WH-DEL,Outbound,42,11449.89
INV02357,2026-03-29,SKU00283,WH-MUM,Inbound,139,6172.83
INV02358,2026-03-21,SKU00405,WH-MUM,Inbound,391,601.86
INV02359,2026-04-12,SKU00129,WH-DEL,Outbound,3,9327.43
INV02360,2026-04-04,SKU00076,WH-MUM,Inbound,283,2157.69
INV02361,2026-03-26,SKU00261,WH-DEL,Inbound,310,7060.4
INV02362,2026-07-12,SKU00245,WH-BLR,Inbound,420,1235.46
INV02363,2026-07-22,SKU00294,WH-BLR,Outbound,8,1140.9
INV02364,2026-02-27,SKU00488,WH-DEL,Outbound,15,2491.44
INV02365,2026-07-13,SKU00177,WH-DEL,Inbound,371,2327.45
INV02366,2026-05-04,SKU00438,WH-KOL,Inbound,659,1991.44
INV02367,2026-03-12,SKU00124,WH-BLR,Inbound,606,9532.62
INV02368,2026-07-29,SKU00075,WH-MUM,Outbound,10,1714.84
INV02369,2026-05-30,SKU00433,WH-MUM,Inbound,798,5339.29
INV02370,2026-03-31,SKU00105,WH-BLR,Outbound,40,205.15
INV02371,2026-02-24,SKU00157,WH-KOL,Inbound,691,1144.76
INV02372,2026-04-17,SKU00060,WH-KOL,Outbound,48,1649.08
INV02373,2026-06-14,SKU00365,WH-BLR,Outbound,26,1218.85
INV02374,2026-02-22,SKU00196,WH-BLR,Inbound,645,1010.0
INV02375,2026-06-28,SKU00319,WH-MUM,Outbound,54,595.08
INV02376,2026-05-09,SKU00199,WH-MUM,Outbound,20,1638.56
INV02377,2026-03-16,SKU00043,WH-MUM,Outbound,37,1179.69
INV02378,2026-02-02,SKU00030,WH-BLR,Outbound,24,795.94
INV02379,2026-07-26,SKU00500,WH-MUM,Inbound,643,5429.77
INV02380,2026-07-11,SKU00461,WH-MUM,Inbound,256,695.7
INV02381,2026-06-30,SKU00180,WH-DEL,Inbound,232,5711.83
INV02382,2026-06-14,SKU00178,WH-DEL,Inbound,463,10878.35
INV02383,2026-05-01,SKU00262,WH-KOL,Outbound,14,882.31
INV02384,2026-06-07,SKU00051,WH-BLR,Outbound,38,2441.51
INV02385,2026-02-18,SKU00159,WH-MUM,Outbound,21,1254.94
INV02386,2026-06-09,SKU00319,WH-MUM,Outbound,53,595.08
INV02387,2026-04-13,SKU00246,WH-KOL,Outbound,56,2079.08
INV02388,2026-04-03,SKU00313,WH-KOL,Inbound,50,1079.2
INV02389,2026-04-27,SKU00400,WH-BLR,Outbound,32,8201.96
INV02390,2026-06-22,SKU00261,WH-DEL,Outbound,14,7060.4
INV02391,2026-07-01,SKU00445,WH-KOL,Outbound,21,126.16
INV02392,2026-03-21,SKU00445,WH-KOL,Outbound,2,126.16
INV02393,2026-04-20,SKU00235,WH-DEL,Inbound,569,6615.42
INV02394,2026-04-06,SKU00438,WH-KOL,Inbound,693,1991.44
INV02395,2026-02-03,SKU00418,WH-MUM,Outbound,24,1493.1
INV02396,2026-04-17,SKU00215,WH-DEL,Outbound,42,5829.92
INV02397,2026-04-07,SKU00258,WH-KOL,Inbound,104,2854.17
INV02398,2026-07-28,SKU00325,WH-BLR,Inbound,326,7306.51
INV02399,2026-04-06,SKU00254,WH-MUM,Outbound,25,9288.27
INV02400,2026-04-28,SKU00118,WH-KOL,Inbound,342,221.33
INV02401,2026-06-01,SKU00175,WH-MUM,Inbound,428,9741.4
INV02402,2026-07-20,SKU00113,WH-KOL,Inbound,160,1673.2
INV02403,2026-03-16,SKU00289,WH-DEL,Inbound,303,781.96
INV02404,2026-06-27,SKU00248,WH-KOL,Inbound,156,1229.37
INV02405,2026-02-28,SKU00440,WH-BLR,Inbound,314,905.06
INV02406,2026-04-08,SKU00443,WH-KOL,Inbound,164,2005.51
INV02407,2026-04-16,SKU00011,WH-KOL,Inbound,321,4389.51
INV02408,2026-06-02,SKU00124,WH-BLR,Outbound,38,9532.62
INV02409,2026-05-21,SKU00035,WH-BLR,Inbound,191,445.07
INV02410,2026-07-24,SKU00218,WH-MUM,Inbound,661,1883.86
INV02411,2026-03-22,SKU00040,WH-DEL,Outbound,59,4161.45
INV02412,2026-06-05,SKU00060,WH-KOL,Inbound,508,1649.08
INV02413,2026-04-21,SKU00498,WH-KOL,Outbound,3,735.5
INV02414,2026-02-01,SKU00403,WH-MUM,Outbound,9,5853.86
INV02415,2026-06-07,SKU00109,WH-KOL,Outbound,4,2319.81
INV02416,2026-06-04,SKU00444,WH-DEL,Inbound,109,5179.54
INV02417,2026-05-24,SKU00487,WH-KOL,Outbound,55,2169.7
INV02418,2026-02-07,SKU00007,WH-MUM,Inbound,600,2329.44
INV02419,2026-02-01,SKU00476,WH-MUM,Inbound,349,1133.85
INV02420,2026-02-16,SKU00229,WH-KOL,Inbound,230,1018.62
INV02421,2026-02-12,SKU00426,WH-MUM,Outbound,12,145.33
INV02422,2026-02-03,SKU00244,WH-DEL,Inbound,474,629.92
INV02423,2026-04-27,SKU00230,WH-MUM,Outbound,9,1265.91
INV02424,2026-06-20,SKU00419,WH-KOL,Inbound,56,440.1
INV02425,2026-02-15,SKU00312,WH-MUM,Inbound,532,1563.27
INV02426,2026-04-25,SKU00168,WH-MUM,Inbound,84,867.2
INV02427,2026-06-27,SKU00096,WH-MUM,Outbound,31,5218.43
INV02428,2026-03-07,SKU00101,WH-KOL,Inbound,552,1999.68
INV02429,2026-05-21,SKU00185,WH-BLR,Outbound,7,7837.47
INV02430,2026-05-14,SKU00030,WH-BLR,Inbound,109,795.94
INV02431,2026-02-08,SKU00190,WH-KOL,Inbound,88,1523.36
INV02432,2026-04-13,SKU00134,WH-DEL,Outbound,22,3530.0
INV02433,2026-05-08,SKU00123,WH-DEL,Outbound,1,5972.23
INV02434,2026-03-01,SKU00432,WH-MUM,Outbound,37,1455.14
INV02435,2026-04-07,SKU00243,WH-MUM,Inbound,125,11188.78
INV02436,2026-06-25,SKU00350,WH-BLR,Outbound,4,2294.26
INV02437,2026-02-07,SKU00204,WH-KOL,Outbound,13,820.72
INV02438,2026-05-29,SKU00128,WH-DEL,Outbound,36,2884.26
INV02439,2026-07-06,SKU00359,WH-KOL,Outbound,14,9757.49
INV02440,2026-07-07,SKU00251,WH-MUM,Inbound,780,8829.48
INV02441,2026-02-18,SKU00477,WH-MUM,Outbound,41,699.44
INV02442,2026-02-03,SKU00016,WH-BLR,Outbound,5,173.77
INV02443,2026-07-20,SKU00262,WH-KOL,Outbound,32,882.31
INV02444,2026-03-21,SKU00089,WH-MUM,Inbound,221,1266.65
INV02445,2026-06-03,SKU00081,WH-MUM,Outbound,40,836.66
INV02446,2026-02-26,SKU00252,WH-BLR,Outbound,35,8701.98
INV02447,2026-05-19,SKU00098,WH-KOL,Inbound,620,10029.72
INV02448,2026-06-24,SKU00170,WH-KOL,Outbound,22,854.17
INV02449,2026-05-23,SKU00415,WH-KOL,Inbound,642,10691.87
INV02450,2026-02-17,SKU00258,WH-KOL,Inbound,238,2854.17
INV02451,2026-06-26,SKU00007,WH-MUM,Inbound,796,2329.44
INV02452,2026-02-25,SKU00377,WH-MUM,Outbound,46,7108.33
INV02453,2026-04-14,SKU00054,WH-BLR,Outbound,58,1923.43
INV02454,2026-06-09,SKU00446,WH-MUM,Outbound,49,1215.99
INV02455,2026-02-05,SKU00305,WH-DEL,Outbound,46,3004.65
INV02456,2026-02-06,SKU00053,WH-DEL,Outbound,52,868.57
INV02457,2026-06-20,SKU00425,WH-KOL,Outbound,57,5885.58
INV02458,2026-05-30,SKU00043,WH-MUM,Inbound,615,1179.69
INV02459,2026-02-03,SKU00357,WH-MUM,Outbound,35,825.85
INV02460,2026-02-18,SKU00400,WH-BLR,Inbound,65,8201.96
INV02461,2026-02-19,SKU00082,WH-BLR,Inbound,724,5223.71
INV02462,2026-02-01,SKU00110,WH-DEL,Outbound,26,5876.46
INV02463,2026-03-27,SKU00465,WH-BLR,Outbound,15,3344.27
INV02464,2026-07-23,SKU00170,WH-KOL,Outbound,27,854.17
INV02465,2026-07-12,SKU00278,WH-MUM,Inbound,570,5478.21
INV02466,2026-04-30,SKU00445,WH-KOL,Outbound,52,126.16
INV02467,2026-02-01,SKU00296,WH-MUM,Inbound,450,336.52
INV02468,2026-05-09,SKU00239,WH-BLR,Outbound,9,631.96
INV02469,2026-02-18,SKU00372,WH-MUM,Inbound,753,1387.83
INV02470,2026-05-22,SKU00330,WH-BLR,Inbound,790,849.1
INV02471,2026-05-19,SKU00281,WH-BLR,Inbound,134,6051.72
INV02472,2026-06-15,SKU00114,WH-KOL,Outbound,48,8859.95
INV02473,2026-03-13,SKU00422,WH-DEL,Inbound,114,2230.54
INV02474,2026-04-20,SKU00170,WH-KOL,Inbound,328,854.17
INV02475,2026-03-23,SKU00138,WH-MUM,Outbound,22,9387.59
INV02476,2026-05-13,SKU00144,WH-BLR,Outbound,34,875.3
INV02477,2026-05-19,SKU00050,WH-BLR,Inbound,182,1378.09
INV02478,2026-05-05,SKU00091,WH-DEL,Inbound,190,7317.96
INV02479,2026-03-05,SKU00118,WH-KOL,Inbound,728,221.33
INV02480,2026-04-26,SKU00384,WH-MUM,Inbound,52,971.4
INV02481,2026-06-04,SKU00266,WH-KOL,Outbound,3,268.37
INV02482,2026-06-15,SKU00428,WH-DEL,Outbound,18,199.03
INV02483,2026-05-16,SKU00359,WH-KOL,Inbound,773,9757.49
INV02484,2026-02-16,SKU00300,WH-KOL,Inbound,202,2270.99
INV02485,2026-04-29,SKU00476,WH-MUM,Outbound,20,1133.85
INV02486,2026-06-13,SKU00091,WH-DEL,Outbound,11,7317.96
INV02487,2026-04-27,SKU00090,WH-MUM,Outbound,26,10547.52
INV02488,2026-04-04,SKU00162,WH-BLR,Outbound,10,1919.05
INV02489,2026-06-29,SKU00243,WH-MUM,Outbound,24,11188.78
INV02490,2026-02-20,SKU00442,WH-DEL,Inbound,192,3803.66
INV02491,2026-04-06,SKU00435,WH-KOL,Outbound,32,1890.71
INV02492,2026-07-07,SKU00199,WH-MUM,Outbound,22,1638.56
INV02493,2026-04-23,SKU00392,WH-BLR,Outbound,26,52.43
INV02494,2026-02-17,SKU00211,WH-MUM,Inbound,150,466.45
INV02495,2026-03-19,SKU00330,WH-BLR,Outbound,46,849.1
INV02496,2026-03-18,SKU00289,WH-DEL,Outbound,23,781.96
INV02497,2026-03-28,SKU00072,WH-MUM,Inbound,309,6769.78
INV02498,2026-02-28,SKU00359,WH-KOL,Outbound,47,9757.49
INV02499,2026-06-28,SKU00281,WH-BLR,Outbound,58,6051.72
INV02500,2026-04-14,SKU00019,WH-KOL,Inbound,216,9568.66
INV02501,2026-05-31,SKU00131,WH-BLR,Outbound,29,8985.14
INV02502,2026-06-17,SKU00274,WH-KOL,Inbound,394,6759.66
INV02503,2026-07-20,SKU00216,WH-BLR,Outbound,16,920.15
INV02504,2026-03-23,SKU00485,WH-KOL,Inbound,324,3725.58
INV02505,2026-02-06,SKU00079,WH-BLR,Outbound,48,4863.08
INV02506,2026-06-06,SKU00238,WH-BLR,Outbound,11,944.37
INV02507,2026-06-15,SKU00268,WH-KOL,Inbound,641,59.54
INV02508,2026-03-06,SKU00377,WH-MUM,Inbound,354,7108.33
INV02509,2026-07-16,SKU00252,WH-BLR,Outbound,28,8701.98
INV02510,2026-06-12,SKU00355,WH-BLR,Inbound,373,8423.07
INV02511,2026-05-13,SKU00085,WH-DEL,Outbound,17,3148.47
INV02512,2026-05-04,SKU00014,WH-KOL,Outbound,12,8341.7
INV02513,2026-03-29,SKU00011,WH-KOL,Inbound,699,4389.51
INV02514,2026-03-19,SKU00272,WH-MUM,Outbound,19,5954.63
INV02515,2026-05-25,SKU00214,WH-BLR,Outbound,34,8639.3
INV02516,2026-03-22,SKU00002,WH-KOL,Inbound,433,137.81
INV02517,2026-02-20,SKU00135,WH-BLR,Inbound,247,1689.65
INV02518,2026-05-26,SKU00054,WH-BLR,Outbound,42,1923.43
INV02519,2026-02-17,SKU00167,WH-KOL,Outbound,43,3904.53
INV02520,2026-03-20,SKU00183,WH-BLR,Inbound,789,418.97
INV02521,2026-07-25,SKU00389,WH-KOL,Outbound,12,1416.12
INV02522,2026-03-27,SKU00091,WH-DEL,Inbound,218,7317.96
INV02523,2026-06-23,SKU00091,WH-DEL,Outbound,23,7317.96
INV02524,2026-06-22,SKU00036,WH-DEL,Outbound,20,1364.59
INV02525,2026-05-01,SKU00087,WH-KOL,Inbound,74,115.0
INV02526,2026-04-17,SKU00220,WH-MUM,Outbound,7,4706.79
INV02527,2026-07-13,SKU00243,WH-MUM,Inbound,667,11188.78
INV02528,2026-02-21,SKU00476,WH-MUM,Outbound,45,1133.85
INV02529,2026-03-31,SKU00375,WH-BLR,Inbound,454,2972.67
INV02530,2026-03-13,SKU00394,WH-BLR,Outbound,3,1568.3
INV02531,2026-07-27,SKU00288,WH-BLR,Outbound,45,2081.82
INV02532,2026-04-16,SKU00370,WH-MUM,Inbound,740,5792.33
INV02533,2026-02-13,SKU00453,WH-BLR,Outbound,4,1075.54
INV02534,2026-05-05,SKU00448,WH-MUM,Inbound,728,11512.49
INV02535,2026-05-25,SKU00375,WH-BLR,Inbound,712,2972.67
INV02536,2026-07-26,SKU00489,WH-BLR,Inbound,731,1585.7
INV02537,2026-02-04,SKU00216,WH-BLR,Outbound,14,920.15
INV02538,2026-04-08,SKU00467,WH-KOL,Outbound,27,391.52
INV02539,2026-05-27,SKU00176,WH-KOL,Outbound,57,2745.2
INV02540,2026-03-09,SKU00085,WH-DEL,Inbound,451,3148.47
INV02541,2026-07-03,SKU00443,WH-KOL,Outbound,32,2005.51
INV02542,2026-03-13,SKU00450,WH-MUM,Inbound,401,8498.43
INV02543,2026-07-15,SKU00494,WH-MUM,Outbound,53,311.32
INV02544,2026-06-08,SKU00054,WH-BLR,Outbound,53,1923.43
INV02545,2026-07-07,SKU00317,WH-MUM,Inbound,287,7090.7
INV02546,2026-02-12,SKU00268,WH-KOL,Outbound,18,59.54
INV02547,2026-07-04,SKU00352,WH-MUM,Outbound,19,1791.37
INV02548,2026-05-05,SKU00166,WH-BLR,Inbound,614,792.85
INV02549,2026-06-23,SKU00219,WH-KOL,Outbound,54,802.72
INV02550,2026-05-13,SKU00489,WH-BLR,Outbound,57,1585.7
INV02551,2026-03-23,SKU00297,WH-BLR,Inbound,643,1370.96
INV02552,2026-04-29,SKU00206,WH-KOL,Inbound,453,7902.26
INV02553,2026-05-24,SKU00329,WH-BLR,Outbound,1,2228.79
INV02554,2026-05-31,SKU00298,WH-BLR,Inbound,257,2124.17
INV02555,2026-07-19,SKU00498,WH-KOL,Outbound,23,735.5
INV02556,2026-02-14,SKU00488,WH-DEL,Outbound,49,2491.44
INV02557,2026-04-06,SKU00182,WH-DEL,Outbound,57,10232.53
INV02558,2026-04-16,SKU00248,WH-KOL,Outbound,44,1229.37
INV02559,2026-02-27,SKU00294,WH-BLR,Inbound,712,1140.9
INV02560,2026-03-10,SKU00183,WH-BLR,Inbound,103,418.97
INV02561,2026-06-17,SKU00010,WH-MUM,Outbound,10,1943.7
INV02562,2026-03-26,SKU00112,WH-DEL,Outbound,22,1638.05
INV02563,2026-07-30,SKU00452,WH-MUM,Inbound,712,323.23
INV02564,2026-07-09,SKU00110,WH-DEL,Inbound,81,5876.46
INV02565,2026-02-03,SKU00491,WH-MUM,Outbound,37,3122.09
INV02566,2026-04-13,SKU00294,WH-BLR,Outbound,2,1140.9
INV02567,2026-04-30,SKU00295,WH-KOL,Outbound,48,662.59
INV02568,2026-05-21,SKU00142,WH-MUM,Outbound,47,912.52
INV02569,2026-02-01,SKU00201,WH-MUM,Inbound,62,11137.81
INV02570,2026-05-16,SKU00321,WH-MUM,Outbound,31,874.13
INV02571,2026-05-18,SKU00406,WH-KOL,Outbound,49,10375.09
INV02572,2026-05-01,SKU00453,WH-BLR,Outbound,59,1075.54
INV02573,2026-02-12,SKU00032,WH-MUM,Inbound,111,4905.87
INV02574,2026-03-23,SKU00452,WH-MUM,Inbound,374,323.23
INV02575,2026-06-05,SKU00301,WH-MUM,Inbound,510,1418.75
INV02576,2026-06-10,SKU00099,WH-BLR,Inbound,740,832.36
INV02577,2026-03-14,SKU00178,WH-DEL,Inbound,372,10878.35
INV02578,2026-04-10,SKU00413,WH-MUM,Outbound,51,5304.73
INV02579,2026-06-21,SKU00098,WH-KOL,Outbound,55,10029.72
INV02580,2026-04-08,SKU00269,WH-MUM,Outbound,8,10726.11
INV02581,2026-06-23,SKU00068,WH-MUM,Outbound,57,2170.13
INV02582,2026-04-20,SKU00469,WH-BLR,Outbound,48,5123.19
INV02583,2026-07-21,SKU00375,WH-BLR,Outbound,15,2972.67
INV02584,2026-07-27,SKU00056,WH-MUM,Outbound,5,169.48
INV02585,2026-06-09,SKU00268,WH-KOL,Inbound,774,59.54
INV02586,2026-06-19,SKU00394,WH-BLR,Outbound,25,1568.3
INV02587,2026-03-17,SKU00461,WH-MUM,Inbound,677,695.7
INV02588,2026-04-19,SKU00036,WH-DEL,Outbound,43,1364.59
INV02589,2026-04-01,SKU00281,WH-BLR,Outbound,30,6051.72
INV02590,2026-06-01,SKU00166,WH-BLR,Outbound,15,792.85
INV02591,2026-06-21,SKU00060,WH-KOL,Inbound,757,1649.08
INV02592,2026-06-09,SKU00039,WH-MUM,Outbound,38,9834.23
INV02593,2026-04-30,SKU00182,WH-DEL,Outbound,37,10232.53
INV02594,2026-05-29,SKU00200,WH-DEL,Outbound,39,886.77
INV02595,2026-06-17,SKU00170,WH-KOL,Inbound,87,854.17
INV02596,2026-06-29,SKU00332,WH-MUM,Inbound,316,672.03
INV02597,2026-07-13,SKU00230,WH-MUM,Outbound,24,1265.91
INV02598,2026-04-11,SKU00037,WH-MUM,Outbound,16,2029.84
INV02599,2026-06-04,SKU00213,WH-KOL,Inbound,643,1674.16
INV02600,2026-02-06,SKU00021,WH-BLR,Outbound,48,1201.01
INV02601,2026-02-16,SKU00047,WH-MUM,Outbound,47,4945.23
INV02602,2026-06-19,SKU00162,WH-BLR,Outbound,42,1919.05
INV02603,2026-05-26,SKU00242,WH-MUM,Inbound,725,1895.03
INV02604,2026-06-05,SKU00415,WH-KOL,Outbound,56,10691.87
INV02605,2026-05-21,SKU00332,WH-MUM,Outbound,29,672.03
INV02606,2026-07-29,SKU00315,WH-BLR,Outbound,50,1700.11
INV02607,2026-02-26,SKU00010,WH-MUM,Outbound,50,1943.7
INV02608,2026-02-04,SKU00354,WH-BLR,Outbound,26,8745.97
INV02609,2026-04-25,SKU00014,WH-KOL,Outbound,58,8341.7
INV02610,2026-03-04,SKU00136,WH-BLR,Inbound,418,2010.34
INV02611,2026-03-25,SKU00309,WH-MUM,Outbound,5,1171.45
INV02612,2026-06-07,SKU00454,WH-BLR,Inbound,263,2467.89
INV02613,2026-06-15,SKU00288,WH-BLR,Outbound,58,2081.82
INV02614,2026-03-14,SKU00378,WH-MUM,Outbound,38,1263.95
INV02615,2026-02-14,SKU00333,WH-BLR,Outbound,52,1607.08
INV02616,2026-04-27,SKU00034,WH-BLR,Inbound,643,1790.1
INV02617,2026-02-19,SKU00345,WH-KOL,Inbound,237,5493.81
INV02618,2026-03-08,SKU00168,WH-MUM,Inbound,411,867.2
INV02619,2026-05-13,SKU00422,WH-DEL,Outbound,22,2230.54
INV02620,2026-03-02,SKU00392,WH-BLR,Outbound,49,52.43
INV02621,2026-06-16,SKU00219,WH-KOL,Outbound,53,802.72
INV02622,2026-04-28,SKU00447,WH-DEL,Outbound,31,556.11
INV02623,2026-06-03,SKU00373,WH-BLR,Inbound,755,812.5
INV02624,2026-06-26,SKU00267,WH-MUM,Outbound,7,2154.47
INV02625,2026-06-25,SKU00083,WH-KOL,Inbound,540,6849.78
INV02626,2026-07-20,SKU00029,WH-MUM,Outbound,19,10530.39
INV02627,2026-03-18,SKU00002,WH-KOL,Outbound,1,137.81
INV02628,2026-05-18,SKU00186,WH-BLR,Inbound,497,166.06
INV02629,2026-05-09,SKU00088,WH-BLR,Outbound,25,860.25
INV02630,2026-02-14,SKU00100,WH-BLR,Outbound,25,2174.89
INV02631,2026-06-13,SKU00364,WH-MUM,Outbound,36,298.52
INV02632,2026-03-02,SKU00372,WH-MUM,Inbound,333,1387.83
INV02633,2026-03-06,SKU00449,WH-BLR,Outbound,14,730.36
INV02634,2026-06-06,SKU00201,WH-MUM,Outbound,5,11137.81
INV02635,2026-04-13,SKU00051,WH-BLR,Outbound,3,2441.51
INV02636,2026-06-19,SKU00061,WH-DEL,Outbound,21,3874.45
INV02637,2026-05-09,SKU00223,WH-KOL,Outbound,2,2179.94
INV02638,2026-04-11,SKU00393,WH-DEL,Inbound,143,9518.82
INV02639,2026-07-24,SKU00287,WH-MUM,Inbound,441,2477.64
INV02640,2026-05-12,SKU00080,WH-KOL,Outbound,44,6023.78
INV02641,2026-07-16,SKU00445,WH-KOL,Inbound,749,126.16
INV02642,2026-03-04,SKU00437,WH-MUM,Outbound,25,875.62
INV02643,2026-02-06,SKU00109,WH-KOL,Inbound,543,2319.81
INV02644,2026-03-16,SKU00423,WH-BLR,Outbound,30,6943.79
INV02645,2026-04-07,SKU00328,WH-KOL,Outbound,19,1087.01
INV02646,2026-04-18,SKU00136,WH-BLR,Outbound,16,2010.34
INV02647,2026-05-24,SKU00418,WH-MUM,Inbound,397,1493.1
INV02648,2026-07-16,SKU00332,WH-MUM,Inbound,244,672.03
INV02649,2026-06-30,SKU00034,WH-BLR,Inbound,562,1790.1
INV02650,2026-04-30,SKU00193,WH-KOL,Outbound,2,176.72
INV02651,2026-07-17,SKU00109,WH-KOL,Outbound,1,2319.81
INV02652,2026-07-07,SKU00250,WH-KOL,Outbound,48,3336.03
INV02653,2026-02-09,SKU00068,WH-MUM,Outbound,27,2170.13
INV02654,2026-02-24,SKU00171,WH-MUM,Inbound,664,5380.68
