Return_ID,Order_ID,SKU,Seller_ID,Warehouse_ID,Return_Reason,Return_Date,Refund_Amount,Resolution_Time_hrs,Return_Category
RET01422,ORD005376,SKU00274,SEL0086,WH-KOL,Wrong Item Delivered,2026-03-16,8815.75,65,Seller Fault
RET01423,ORD010705,SKU00399,SEL0129,WH-DEL,Quality Not as Expected,2026-06-29,7914.53,42,Customer Preference
RET01424,ORD004486,SKU00027,SEL0133,WH-MUM,Size Issue,2026-04-27,9210.84,88,Customer Preference
RET01425,ORD008059,SKU00072,SEL0114,WH-MUM,Size Issue,2026-07-03,8959.24,101,Customer Preference
RET01426,ORD000442,SKU00345,SEL0050,WH-KOL,Size Issue,2026-05-25,6788.64,21,Customer Preference
RET01427,ORD004723,SKU00112,SEL0010,WH-DEL,Damaged Product,2026-05-21,4920.02,54,Seller Fault
RET01428,ORD003597,SKU00109,SEL0026,WH-KOL,Product Defective,2026-07-12,2779.81,19,Seller Fault
RET01429,ORD004754,SKU00028,SEL0007,WH-BLR,Product Defective,2026-02-14,10395.72,110,Seller Fault
RET01430,ORD007996,SKU00417,SEL0085,WH-DEL,Changed Mind,2026-03-05,11651.24,63,Customer Preference
RET01431,ORD007954,SKU00312,SEL0022,WH-MUM,Quality Not as Expected,2026-05-20,4454.16,92,Customer Preference
RET01432,ORD008387,SKU00322,SEL0120,WH-KOL,Changed Mind,2026-06-28,1814.62,70,Customer Preference
RET01433,ORD010302,SKU00387,SEL0035,WH-MUM,Changed Mind,2026-06-23,4650.54,57,Customer Preference
RET01434,ORD002702,SKU00006,SEL0118,WH-KOL,Quality Not as Expected,2026-04-19,1781.7,45,Customer Preference
RET01435,ORD010970,SKU00040,SEL0052,WH-DEL,Size Issue,2026-03-23,6273.41,68,Customer Preference
RET01436,ORD007477,SKU00467,SEL0031,WH-KOL,Damaged Product,2026-05-30,537.19,15,Seller Fault
RET01437,ORD005308,SKU00456,SEL0021,WH-BLR,Late Delivery,2026-04-22,1215.38,17,Logistics Fault
RET01438,ORD005601,SKU00295,SEL0120,WH-KOL,Changed Mind,2026-07-31,2960.46,111,Customer Preference
RET01439,ORD005832,SKU00158,SEL0112,WH-MUM,Better Price Found,2026-05-13,13915.09,76,Customer Preference
RET01440,ORD001221,SKU00429,SEL0111,WH-BLR,Late Delivery,2026-04-11,3046.16,75,Logistics Fault
RET01441,ORD007747,SKU00073,SEL0085,WH-DEL,Product Defective,2026-06-19,1996.46,68,Seller Fault
RET01442,ORD005328,SKU00259,SEL0033,WH-BLR,Late Delivery,2026-03-01,3763.06,57,Logistics Fault
RET01443,ORD006062,SKU00470,SEL0015,WH-MUM,Size Issue,2026-03-02,2172.18,71,Customer Preference
RET01444,ORD009350,SKU00377,SEL0101,WH-MUM,Product Defective,2026-06-03,31949.79,76,Seller Fault
RET01445,ORD006840,SKU00037,SEL0073,WH-MUM,Damaged Product,2026-04-12,2840.74,18,Seller Fault
RET01446,ORD007591,SKU00494,SEL0096,WH-MUM,Damaged Product,2026-04-21,414.64,104,Seller Fault
RET01447,ORD005847,SKU00339,SEL0041,WH-KOL,Changed Mind,2026-06-06,476.06,47,Customer Preference
RET01448,ORD008459,SKU00370,SEL0114,WH-MUM,Changed Mind,2026-06-02,13460.4,84,Customer Preference
RET01449,ORD004805,SKU00159,SEL0093,WH-MUM,Better Price Found,2026-06-06,3483.46,33,Customer Preference
RET01450,ORD007374,SKU00079,SEL0150,WH-BLR,Damaged Product,2026-06-17,6301.44,41,Seller Fault
RET01451,ORD007514,SKU00405,SEL0082,WH-MUM,Damaged Product,2026-06-09,1563.04,38,Seller Fault
RET01452,ORD006183,SKU00002,SEL0077,WH-KOL,Product Defective,2026-07-07,218.0,9,Seller Fault
RET01453,ORD001405,SKU00244,SEL0074,WH-DEL,Better Price Found,2026-04-08,2621.91,56,Customer Preference
RET01454,ORD009368,SKU00253,SEL0029,WH-MUM,Late Delivery,2026-05-03,15610.8,109,Logistics Fault
RET01455,ORD006457,SKU00111,SEL0035,WH-MUM,Size Issue,2026-03-11,277.8,13,Customer Preference
RET01456,ORD009442,SKU00444,SEL0065,WH-DEL,Quality Not as Expected,2026-02-12,6608.69,93,Customer Preference
RET01457,ORD002630,SKU00076,SEL0027,WH-MUM,Late Delivery,2026-07-24,5584.88,28,Logistics Fault
RET01458,ORD006167,SKU00135,SEL0042,WH-BLR,Damaged Product,2026-07-15,2660.71,31,Seller Fault
RET01459,ORD007707,SKU00192,SEL0149,WH-BLR,Product Defective,2026-04-01,1771.79,48,Seller Fault
RET01460,ORD006416,SKU00002,SEL0077,WH-KOL,Wrong Item Delivered,2026-07-03,218.0,26,Seller Fault
RET01461,ORD001309,SKU00152,SEL0088,WH-MUM,Late Delivery,2026-07-28,2468.56,81,Logistics Fault
RET01462,ORD010041,SKU00140,SEL0076,WH-KOL,Better Price Found,2026-03-13,1961.79,110,Customer Preference
RET01463,ORD007231,SKU00167,SEL0120,WH-KOL,Size Issue,2026-03-22,16355.43,68,Customer Preference
RET01464,ORD001192,SKU00438,SEL0103,WH-KOL,Damaged Product,2026-05-22,8191.32,106,Seller Fault
RET01465,ORD002166,SKU00466,SEL0065,WH-DEL,Damaged Product,2026-06-29,27828.78,84,Seller Fault
RET01466,ORD010786,SKU00013,SEL0025,WH-MUM,Wrong Item Delivered,2026-08-02,2645.75,85,Seller Fault
RET01467,ORD007320,SKU00284,SEL0132,WH-DEL,Damaged Product,2026-06-08,7189.98,92,Seller Fault
RET01468,ORD002538,SKU00450,SEL0121,WH-MUM,Product Defective,2026-07-11,30253.95,4,Seller Fault
RET01469,ORD002434,SKU00213,SEL0077,WH-KOL,Size Issue,2026-02-23,2014.69,91,Customer Preference
RET01470,ORD004184,SKU00028,SEL0007,WH-BLR,Wrong Item Delivered,2026-05-01,10395.72,40,Seller Fault
RET01471,ORD009362,SKU00137,SEL0128,WH-DEL,Wrong Item Delivered,2026-02-23,6552.62,15,Seller Fault
RET01472,ORD005800,SKU00063,SEL0121,WH-MUM,Late Delivery,2026-07-12,13028.2,28,Logistics Fault
RET01473,ORD004475,SKU00278,SEL0123,WH-MUM,Damaged Product,2026-05-07,17170.1,12,Seller Fault
RET01474,ORD009818,SKU00299,SEL0116,WH-KOL,Size Issue,2026-06-26,7006.83,118,Customer Preference
RET01475,ORD003002,SKU00474,SEL0120,WH-KOL,Late Delivery,2026-03-23,22742.56,44,Logistics Fault
RET01476,ORD007149,SKU00077,SEL0040,WH-MUM,Quality Not as Expected,2026-03-11,11754.57,110,Customer Preference
RET01477,ORD000284,SKU00242,SEL0090,WH-MUM,Product Defective,2026-04-17,2940.41,76,Seller Fault
RET01478,ORD005554,SKU00388,SEL0099,WH-KOL,Quality Not as Expected,2026-08-11,7985.79,29,Customer Preference
RET01479,ORD006128,SKU00367,SEL0123,WH-MUM,Quality Not as Expected,2026-06-08,25024.14,17,Customer Preference
RET01480,ORD010126,SKU00289,SEL0134,WH-DEL,Wrong Item Delivered,2026-04-15,1094.56,62,Seller Fault
RET01481,ORD010827,SKU00381,SEL0025,WH-MUM,Better Price Found,2026-08-07,3774.09,15,Customer Preference
RET01482,ORD007098,SKU00437,SEL0119,WH-MUM,Quality Not as Expected,2026-07-28,3803.49,30,Customer Preference
RET01483,ORD008421,SKU00235,SEL0129,WH-DEL,Wrong Item Delivered,2026-06-13,26629.92,106,Seller Fault
RET01484,ORD007067,SKU00287,SEL0034,WH-MUM,Changed Mind,2026-07-23,2862.82,80,Customer Preference
RET01485,ORD009695,SKU00348,SEL0150,WH-BLR,Changed Mind,2026-08-01,28577.0,109,Customer Preference
RET01486,ORD004942,SKU00302,SEL0044,WH-BLR,Size Issue,2026-05-19,288.26,40,Customer Preference
RET01487,ORD007606,SKU00205,SEL0066,WH-DEL,Wrong Item Delivered,2026-07-16,12491.46,97,Seller Fault
RET01488,ORD004985,SKU00100,SEL0145,WH-BLR,Wrong Item Delivered,2026-05-19,9581.67,83,Seller Fault
RET01489,ORD009795,SKU00464,SEL0011,WH-BLR,Wrong Item Delivered,2026-04-23,11694.3,45,Seller Fault
RET01490,ORD000631,SKU00024,SEL0108,WH-DEL,Damaged Product,2026-07-20,1315.39,25,Seller Fault
RET01491,ORD010201,SKU00463,SEL0014,WH-BLR,Late Delivery,2026-05-01,4829.59,64,Logistics Fault
RET01492,ORD008723,SKU00238,SEL0046,WH-BLR,Damaged Product,2026-03-28,1149.75,74,Seller Fault
RET01493,ORD007435,SKU00499,SEL0016,WH-BLR,Changed Mind,2026-06-22,2425.5,42,Customer Preference
RET01494,ORD005762,SKU00166,SEL0080,WH-BLR,Damaged Product,2026-06-08,2137.38,77,Seller Fault
RET01495,ORD001049,SKU00156,SEL0084,WH-MUM,Damaged Product,2026-02-21,10522.32,19,Seller Fault
RET01496,ORD002709,SKU00045,SEL0113,WH-BLR,Damaged Product,2026-02-16,3912.56,69,Seller Fault
RET01497,ORD000849,SKU00339,SEL0041,WH-KOL,Damaged Product,2026-05-09,1428.18,60,Seller Fault
RET01498,ORD000388,SKU00297,SEL0104,WH-BLR,Product Defective,2026-04-10,2153.41,21,Seller Fault
RET01499,ORD004163,SKU00345,SEL0050,WH-KOL,Damaged Product,2026-02-22,6788.64,96,Seller Fault
RET01500,ORD007547,SKU00499,SEL0016,WH-BLR,Changed Mind,2026-07-02,2425.5,106,Customer Preference
