Delivery_ID,Order_ID,City,Warehouse_ID,Rider_ID,Distance_km,Delivery_Time_hr,Delay_Days,SLA_Met,Fuel_Cost,Traffic_Level,Delivery_Status,Delivery_Month
DEL01389,ORD008632,Kolkata,WH-KOL,RID022,12.2,2.02,0,Yes,49.67,Medium,Delivered,2026-05
DEL01390,ORD009189,Ahmedabad,WH-MUM,RID035,469.1,20.27,0,Yes,1997.63,High,Delivered,2026-03
DEL01391,ORD002751,Ahmedabad,WH-BLR,RID017,558.8,24.33,0,Yes,2027.47,Low,Delivered,2026-05
DEL01392,ORD002994,Chennai,WH-MUM,RID036,1435.7,58.79,2,No,5600.44,High,Delivered,2026-07
DEL01393,ORD002508,Bengaluru,WH-MUM,RID031,12.2,3.47,1,No,54.43,Medium,Delivered,2026-04
DEL01394,ORD004622,Pune,WH-KOL,RID025,354.7,16.79,1,No,1606.35,Low,Delivered,2026-06
DEL01395,ORD003266,Hyderabad,WH-BLR,RID009,643.4,28.11,0,Yes,2560.87,Medium,Delivered,2026-03
DEL01396,ORD006415,Kolkata,WH-MUM,RID019,7.5,2.22,1,No,38.88,Medium,Delivered,2026-04
DEL01397,ORD010456,Pune,WH-BLR,RID035,196.4,10.47,4,No,1066.99,Low,Delivered,2026-06
DEL01398,ORD010998,Mumbai,WH-BLR,RID022,7.7,2.15,0,Yes,38.78,Medium,Delivered Late,2026-07
DEL01399,ORD001741,Ahmedabad,WH-DEL,RID003,868.6,37.56,0,Yes,3043.55,Medium,Delivered Late,2026-03
DEL01400,ORD003188,Pune,WH-MUM,RID029,859.6,36.63,0,Yes,3807.04,High,Delivered,2026-02
DEL01401,ORD004788,Bengaluru,WH-BLR,RID006,5.6,1.61,2,No,21.54,High,Delivered,2026-07
DEL01402,ORD010393,Kolkata,WH-BLR,RID007,9.2,2.3,0,Yes,45.16,High,Delivered,2026-07
DEL01403,ORD007389,Chennai,WH-MUM,RID023,977.7,41.87,1,No,3602.26,Medium,Delivered,2026-06
DEL01404,ORD010259,Pune,WH-MUM,RID002,566.8,24.79,0,Yes,2147.27,Low,Delivered,2026-06
DEL01405,ORD007038,Bengaluru,WH-MUM,RID019,6.6,1.42,0,Yes,24.09,Medium,Delivered,2026-04
DEL01406,ORD006458,Bengaluru,WH-KOL,RID014,7.1,4.28,0,Yes,32.33,Low,Delivered,2026-07
DEL01407,ORD010056,Kolkata,WH-MUM,RID018,5.1,1.76,0,Yes,19.1,High,Delivered,2026-02
DEL01408,ORD005056,Delhi,WH-KOL,RID005,7.0,2.32,1,No,34.09,Medium,Delivered,2026-04
DEL01409,ORD007944,Pune,WH-DEL,RID040,500.2,21.96,0,Yes,1848.48,High,Delivered,2026-05
DEL01410,ORD008058,Delhi,WH-KOL,RID004,16.3,4.71,0,Yes,69.61,Low,Delivered,2026-03
DEL01411,ORD008222,Hyderabad,WH-MUM,RID011,195.2,9.68,1,No,1021.82,Low,Delivered,2026-05
DEL01412,ORD003521,Ahmedabad,WH-KOL,RID033,224.6,11.83,1,No,929.61,Low,Delivered,2026-03
DEL01413,ORD001357,Bengaluru,WH-BLR,RID026,16.1,3.51,1,No,73.59,Medium,Delivered,2026-08
DEL01414,ORD009690,Bengaluru,WH-DEL,RID015,17.1,1.51,0,Yes,78.88,High,Delivered Late,2026-03
DEL01415,ORD001895,Delhi,WH-MUM,RID024,10.6,4.04,1,No,49.68,High,RTO,2026-05
DEL01416,ORD005920,Delhi,WH-KOL,RID021,14.9,2.77,1,No,60.55,Medium,Delivered,2026-07
DEL01417,ORD001156,Chennai,WH-BLR,RID010,1448.4,59.96,1,No,5581.62,Medium,Delivered,2026-06
DEL01418,ORD004792,Pune,WH-KOL,RID018,437.1,19.82,4,No,2266.08,Low,Delivered,2026-03
DEL01419,ORD011298,Hyderabad,WH-MUM,RID023,300.5,16.18,0,Yes,1625.86,Low,Delivered,2026-06
DEL01420,ORD002133,Hyderabad,WH-BLR,RID014,655.9,28.25,0,Yes,3499.69,Medium,Delivered,2026-07
DEL01421,ORD009076,Chennai,WH-BLR,RID040,1798.2,72.0,0,Yes,6513.01,High,Delivered,2026-04
DEL01422,ORD002621,Bengaluru,WH-BLR,RID009,7.1,3.1,0,Yes,27.84,Low,Delivered,2026-05
DEL01423,ORD006745,Mumbai,WH-MUM,RID007,11.1,2.72,0,Yes,53.69,Low,Delivered,2026-05
DEL01424,ORD001236,Hyderabad,WH-MUM,RID015,157.9,9.47,1,No,606.07,Medium,Delivered,2026-05
DEL01425,ORD009937,Mumbai,WH-DEL,RID008,15.0,3.04,0,Yes,78.08,Medium,Delivered,2026-05
DEL01426,ORD009970,Chennai,WH-MUM,RID010,1443.0,60.88,0,Yes,7485.98,Low,Delivered,2026-05
DEL01427,ORD007453,Bengaluru,WH-MUM,RID012,8.2,2.98,1,No,31.77,Medium,Delivered,2026-07
DEL01428,ORD009604,Mumbai,WH-KOL,RID009,10.7,2.6,1,No,53.36,Low,Delivered,2026-03
DEL01429,ORD008756,Ahmedabad,WH-KOL,RID022,477.2,22.17,4,No,1998.59,Medium,Delivered,2026-02
DEL01430,ORD002811,Bengaluru,WH-MUM,RID037,7.7,3.12,0,Yes,38.18,High,Delivered,2026-05
DEL01431,ORD001282,Mumbai,WH-BLR,RID019,7.6,2.17,0,Yes,35.98,Medium,Delivered,2026-05
DEL01432,ORD005483,Delhi,WH-MUM,RID018,6.2,1.56,0,Yes,24.26,High,Delivered,2026-05
DEL01433,ORD001477,Bengaluru,WH-DEL,RID031,4.1,2.38,1,No,20.05,High,Delivered Late,2026-06
DEL01434,ORD005929,Hyderabad,WH-KOL,RID025,251.2,13.28,0,Yes,1049.75,Low,Delivered,2026-02
DEL01435,ORD007633,Chennai,WH-MUM,RID037,1499.4,60.96,1,No,6702.63,Medium,Delivered,2026-08
DEL01436,ORD003918,Hyderabad,WH-MUM,RID024,390.2,17.47,0,Yes,1576.14,Low,Delivered Late,2026-04
DEL01437,ORD011379,Hyderabad,WH-KOL,RID029,489.9,21.55,0,Yes,1733.01,Medium,Delivered,2026-04
DEL01438,ORD010138,Ahmedabad,WH-MUM,RID029,325.1,16.04,0,Yes,1402.56,High,Delivered,2026-03
DEL01439,ORD009074,Bengaluru,WH-MUM,RID023,13.7,1.46,1,No,48.64,Low,Delivered,2026-05
DEL01440,ORD004570,Pune,WH-BLR,RID013,582.5,26.34,0,Yes,2266.98,High,Delivered,2026-07
DEL01441,ORD007382,Ahmedabad,WH-DEL,RID005,265.5,11.97,0,Yes,1410.14,High,Delivered,2026-02
DEL01442,ORD008597,Pune,WH-BLR,RID002,553.6,24.2,0,Yes,2910.54,High,Delivered,2026-07
DEL01443,ORD007368,Pune,WH-DEL,RID009,277.2,13.95,0,Yes,1251.76,High,Delivered,2026-03
DEL01444,ORD005327,Kolkata,WH-BLR,RID007,16.0,4.18,0,Yes,73.76,Low,Delivered,2026-05
DEL01445,ORD001666,Mumbai,WH-MUM,RID031,7.3,3.47,0,Yes,33.56,Low,Delivered,2026-07
DEL01446,ORD007896,Delhi,WH-BLR,RID035,9.4,1.84,4,No,48.07,Low,Delivered,2026-07
DEL01447,ORD010254,Pune,WH-BLR,RID025,826.7,34.15,1,No,3805.02,High,Delivered,2026-05
DEL01448,ORD011465,Pune,WH-BLR,RID006,475.2,22.91,0,Yes,2199.75,Medium,Delivered,2026-06
DEL01449,ORD000119,Bengaluru,WH-MUM,RID001,13.5,1.29,2,No,62.11,High,Delivered,2026-03
DEL01450,ORD002462,Pune,WH-MUM,RID038,605.2,27.94,1,No,2706.9,Medium,Delivered,2026-06
DEL01451,ORD002877,Mumbai,WH-KOL,RID026,6.7,3.25,0,Yes,30.91,High,Delivered,2026-06
DEL01452,ORD001722,Bengaluru,WH-BLR,RID026,8.0,3.22,0,Yes,42.85,Low,Delivered,2026-02
DEL01453,ORD008946,Bengaluru,WH-KOL,RID018,12.7,3.27,0,Yes,52.18,Low,Delivered,2026-02
DEL01454,ORD005835,Pune,WH-BLR,RID029,693.7,28.86,1,No,3730.21,Low,Delivered,2026-02
DEL01455,ORD002584,Pune,WH-DEL,RID034,572.9,24.61,0,Yes,2640.33,Medium,Delivered,2026-04
DEL01456,ORD002643,Bengaluru,WH-BLR,RID016,14.0,4.46,1,No,59.22,Medium,Delivered,2026-02
DEL01457,ORD007050,Kolkata,WH-BLR,RID016,4.2,0.94,4,No,15.71,Low,Delivered,2026-05
DEL01458,ORD006709,Bengaluru,WH-BLR,RID026,9.5,3.94,0,Yes,51.8,Medium,Delivered,2026-07
DEL01459,ORD008090,Pune,WH-KOL,RID021,620.8,28.65,0,Yes,2727.56,Low,Delivered,2026-02
DEL01460,ORD010085,Ahmedabad,WH-KOL,RID014,446.2,18.98,4,No,2262.28,High,Delivered,2026-02
DEL01461,ORD006728,Mumbai,WH-MUM,RID025,6.4,3.23,2,No,30.61,Low,Delivered,2026-04
DEL01462,ORD007589,Pune,WH-KOL,RID037,586.9,27.37,1,No,2193.39,Medium,Delivered,2026-04
DEL01463,ORD009708,Pune,WH-BLR,RID025,616.2,28.62,4,No,2341.86,Low,Delivered,2026-07
DEL01464,ORD010612,Ahmedabad,WH-MUM,RID029,481.1,19.21,0,Yes,2397.22,High,Delivered,2026-05
DEL01465,ORD003393,Hyderabad,WH-DEL,RID039,726.5,32.15,0,Yes,3330.26,Medium,Delivered,2026-07
DEL01466,ORD004602,Kolkata,WH-DEL,RID037,4.3,2.51,0,Yes,17.75,Medium,Delivered,2026-07
DEL01467,ORD003179,Chennai,WH-KOL,RID019,1625.4,68.4,2,No,6402.2,High,Delivered,2026-06
DEL01468,ORD009362,Pune,WH-DEL,RID011,620.6,27.36,1,No,3294.54,Medium,Delivered,2026-02
DEL01469,ORD001335,Hyderabad,WH-DEL,RID033,620.9,26.98,2,No,2412.29,Medium,Delivered,2026-07
DEL01470,ORD002307,Ahmedabad,WH-MUM,RID023,528.5,25.32,0,Yes,2828.94,Medium,Delivered,2026-05
DEL01471,ORD003812,Ahmedabad,WH-MUM,RID033,874.2,37.25,0,Yes,4275.59,High,Delivered,2026-07
DEL01472,ORD008401,Chennai,WH-KOL,RID028,1383.6,59.37,0,Yes,5654.47,Medium,Delivered Late,2026-04
DEL01473,ORD007884,Delhi,WH-KOL,RID032,6.3,3.04,4,No,29.47,Low,Delivered,2026-04
DEL01474,ORD004681,Mumbai,WH-MUM,RID033,10.3,1.43,0,Yes,50.02,Medium,Delivered,2026-07
DEL01475,ORD005667,Bengaluru,WH-MUM,RID002,18.0,3.25,0,Yes,75.71,Low,Delivered Late,2026-03
DEL01476,ORD000040,Mumbai,WH-MUM,RID014,5.6,3.9,1,No,27.13,High,Delivered,2026-04
DEL01477,ORD006892,Pune,WH-DEL,RID019,519.2,21.9,0,Yes,2291.53,Medium,Delivered,2026-07
DEL01478,ORD006593,Delhi,WH-DEL,RID007,16.1,2.96,0,Yes,63.3,Medium,Delivered Late,2026-05
DEL01479,ORD010465,Delhi,WH-BLR,RID030,6.6,0.5,1,No,34.83,Medium,Delivered,2026-04
DEL01480,ORD007351,Bengaluru,WH-KOL,RID036,8.3,1.47,2,No,32.33,Medium,Delivered,2026-07
DEL01481,ORD003934,Pune,WH-MUM,RID018,662.2,27.22,0,Yes,3302.44,High,Delivered,2026-06
DEL01482,ORD007623,Hyderabad,WH-MUM,RID018,316.3,13.5,1,No,1381.05,High,Delivered,2026-06
DEL01483,ORD002000,Hyderabad,WH-MUM,RID023,422.8,20.21,4,No,1778.49,Medium,Delivered,2026-04
DEL01484,ORD009261,Delhi,WH-BLR,RID010,16.3,2.24,0,Yes,60.5,Low,Delivered,2026-03
DEL01485,ORD010013,Mumbai,WH-BLR,RID038,14.7,2.14,0,Yes,69.04,Medium,Delivered,2026-04
DEL01486,ORD004434,Chennai,WH-BLR,RID015,992.7,40.98,0,Yes,4679.68,Low,Delivered,2026-06
DEL01487,ORD011255,Ahmedabad,WH-DEL,RID027,873.4,37.63,1,No,4484.0,Medium,Delivered Late,2026-05
DEL01488,ORD001525,Kolkata,WH-MUM,RID035,8.4,4.05,1,No,45.86,High,Delivered,2026-02
DEL01489,ORD009252,Chennai,WH-MUM,RID036,1435.1,60.05,0,Yes,5039.47,Medium,Delivered,2026-03
DEL01490,ORD009485,Hyderabad,WH-KOL,RID007,514.7,23.41,1,No,2455.29,Low,Delivered,2026-04
DEL01491,ORD011355,Kolkata,WH-MUM,RID022,10.6,3.54,1,No,41.07,Low,Delivered,2026-07
DEL01492,ORD011341,Bengaluru,WH-KOL,RID022,12.8,2.73,0,Yes,64.02,Low,Delivered,2026-03
DEL01493,ORD001496,Bengaluru,WH-BLR,RID004,4.9,0.52,0,Yes,24.1,Low,Delivered,2026-02
DEL01494,ORD011072,Pune,WH-MUM,RID026,660.6,29.62,0,Yes,2382.41,Medium,Delivered,2026-06
DEL01495,ORD004699,Delhi,WH-MUM,RID028,6.2,2.0,0,Yes,22.19,High,Delivered,2026-07
DEL01496,ORD008063,Mumbai,WH-KOL,RID022,9.1,0.56,1,No,49.49,Low,Delivered,2026-05
DEL01497,ORD009619,Mumbai,WH-KOL,RID021,13.1,3.08,0,Yes,46.12,Medium,Delivered,2026-06
DEL01498,ORD010758,Chennai,WH-KOL,RID021,934.8,41.47,0,Yes,3807.75,Medium,Delivered,2026-05
DEL01499,ORD005003,Hyderabad,WH-MUM,RID027,756.7,33.57,0,Yes,3834.28,Low,Delivered,2026-05
DEL01500,ORD009294,Hyderabad,WH-MUM,RID015,893.7,36.25,1,No,4062.13,Medium,Delivered Late,2026-08
DEL01501,ORD004838,Pune,WH-DEL,RID028,423.4,18.85,0,Yes,1685.15,Medium,Delivered Late,2026-08
DEL01502,ORD011497,Kolkata,WH-BLR,RID013,12.8,1.87,0,Yes,70.0,High,Delivered,2026-05
DEL01503,ORD003947,Delhi,WH-BLR,RID028,4.0,0.89,1,No,19.53,Low,Delivered,2026-07
DEL01504,ORD008289,Kolkata,WH-BLR,RID040,8.2,2.2,1,No,35.85,Low,Delivered,2026-04
DEL01505,ORD007980,Mumbai,WH-MUM,RID032,5.0,2.04,0,Yes,26.2,Low,Delivered,2026-03
DEL01506,ORD009148,Delhi,WH-MUM,RID031,12.5,1.35,0,Yes,64.56,Medium,Delivered,2026-06
DEL01507,ORD007282,Mumbai,WH-MUM,RID037,14.3,2.17,0,Yes,64.05,Medium,Delivered,2026-04
DEL01508,ORD008298,Ahmedabad,WH-KOL,RID012,153.0,7.86,1,No,761.65,Medium,Delivered,2026-06
DEL01509,ORD009648,Pune,WH-BLR,RID028,593.4,24.77,0,Yes,2395.98,Medium,Delivered,2026-02
DEL01510,ORD006063,Ahmedabad,WH-KOL,RID004,440.0,17.79,2,No,1647.71,High,Delivered,2026-05
DEL01511,ORD004015,Ahmedabad,WH-MUM,RID020,789.0,32.75,2,No,3119.42,High,Delivered,2026-04
DEL01512,ORD007632,Bengaluru,WH-MUM,RID038,13.2,0.89,1,No,68.43,Low,Delivered,2026-04
DEL01513,ORD007064,Mumbai,WH-KOL,RID025,15.5,2.94,0,Yes,60.55,Medium,Delivered,2026-02
DEL01514,ORD002166,Kolkata,WH-DEL,RID038,9.8,2.38,1,No,34.95,Low,Delivered,2026-06
DEL01515,ORD002952,Kolkata,WH-MUM,RID026,9.6,3.64,2,No,44.02,Medium,Delivered,2026-05
DEL01516,ORD002673,Kolkata,WH-KOL,RID012,4.3,0.5,2,No,16.79,Medium,Delivered,2026-04
DEL01517,ORD000928,Pune,WH-BLR,RID011,231.8,12.59,0,Yes,1010.06,Medium,Delivered,2026-06
DEL01518,ORD000180,Chennai,WH-KOL,RID031,1689.2,68.32,2,No,9088.89,Low,Delivered,2026-03
DEL01519,ORD006681,Bengaluru,WH-KOL,RID023,13.0,2.44,4,No,64.94,Low,RTO,2026-03
DEL01520,ORD009925,Hyderabad,WH-DEL,RID025,208.3,9.99,4,No,776.96,Medium,Delivered,2026-03
DEL01521,ORD001028,Ahmedabad,WH-KOL,RID034,451.8,18.72,0,Yes,2384.08,Low,Delivered,2026-02
DEL01522,ORD011046,Pune,WH-KOL,RID023,256.7,12.53,4,No,912.11,Medium,Delivered,2026-06
DEL01523,ORD005005,Bengaluru,WH-DEL,RID007,7.2,2.34,1,No,30.48,High,Delivered,2026-03
DEL01524,ORD007399,Pune,WH-KOL,RID016,243.7,13.71,0,Yes,1130.54,Medium,Delivered,2026-05
DEL01525,ORD010251,Kolkata,WH-DEL,RID007,12.2,2.62,0,Yes,58.57,High,Delivered,2026-05
DEL01526,ORD004722,Chennai,WH-BLR,RID019,1703.6,69.82,1,No,9121.7,Low,Delivered,2026-03
DEL01527,ORD004817,Bengaluru,WH-BLR,RID031,14.6,1.82,0,Yes,63.63,High,RTO,2026-02
DEL01528,ORD010064,Hyderabad,WH-KOL,RID033,813.8,33.87,2,No,3546.43,Medium,Delivered,2026-04
DEL01529,ORD010888,Mumbai,WH-MUM,RID039,16.0,0.5,0,Yes,76.67,Low,Delivered,2026-05
DEL01530,ORD010380,Pune,WH-MUM,RID012,627.2,26.46,2,No,2219.7,High,Delivered,2026-03
DEL01531,ORD010256,Pune,WH-MUM,RID024,842.1,36.16,1,No,4082.63,Medium,Delivered,2026-06
DEL01532,ORD008335,Bengaluru,WH-BLR,RID025,11.6,1.64,0,Yes,49.38,Low,Delivered,2026-03
DEL01533,ORD009918,Hyderabad,WH-MUM,RID013,234.9,12.38,0,Yes,918.8,Medium,Delivered,2026-06
DEL01534,ORD009829,Pune,WH-MUM,RID040,778.5,33.11,0,Yes,3085.86,Medium,Delivered,2026-07
DEL01535,ORD008856,Kolkata,WH-BLR,RID030,9.0,3.09,1,No,33.47,Medium,Delivered Late,2026-02
DEL01536,ORD000270,Ahmedabad,WH-KOL,RID013,438.1,19.22,1,No,1833.21,Medium,Delivered,2026-06
DEL01537,ORD008160,Mumbai,WH-BLR,RID034,7.4,1.52,1,No,35.62,High,Delivered,2026-04
DEL01538,ORD002927,Hyderabad,WH-BLR,RID015,274.9,14.27,0,Yes,1411.57,High,Delivered,2026-02
DEL01539,ORD010755,Pune,WH-MUM,RID006,800.9,33.99,0,Yes,3261.16,Low,Delivered,2026-04
DEL01540,ORD010220,Kolkata,WH-MUM,RID025,9.3,3.51,0,Yes,41.74,Low,Delivered,2026-02
DEL01541,ORD002344,Chennai,WH-BLR,RID018,1276.6,52.64,1,No,5957.29,High,Delivered,2026-02
DEL01542,ORD001501,Ahmedabad,WH-MUM,RID034,315.4,10.94,0,Yes,1427.57,Medium,Delivered,2026-07
DEL01543,ORD000409,Mumbai,WH-MUM,RID031,17.2,4.42,0,Yes,91.58,Medium,Delivered,2026-02
DEL01544,ORD007516,Mumbai,WH-MUM,RID002,7.1,1.38,0,Yes,33.64,Medium,Delivered,2026-03
DEL01545,ORD000623,Chennai,WH-KOL,RID024,1886.1,72.0,1,No,10125.24,Medium,Delivered,2026-07
DEL01546,ORD005557,Chennai,WH-DEL,RID021,1602.6,66.88,1,No,8015.67,High,Delivered,2026-02
DEL01547,ORD011191,Chennai,WH-BLR,RID035,1986.8,72.0,0,Yes,7515.98,High,Delivered,2026-07
DEL01548,ORD001046,Ahmedabad,WH-BLR,RID010,754.6,33.16,0,Yes,2854.07,High,Delivered,2026-06
DEL01549,ORD007312,Delhi,WH-KOL,RID009,12.7,2.57,1,No,64.72,Medium,Delivered,2026-05
DEL01550,ORD005647,Ahmedabad,WH-DEL,RID005,811.5,34.72,1,No,4276.51,High,Delivered Late,2026-05
DEL01551,ORD002284,Pune,WH-DEL,RID038,265.2,13.05,0,Yes,1322.48,Medium,Delivered,2026-07
DEL01552,ORD003110,Kolkata,WH-DEL,RID035,13.4,1.43,2,No,53.68,Low,Delivered,2026-05
DEL01553,ORD003491,Delhi,WH-KOL,RID024,9.3,1.27,1,No,41.38,Medium,Delivered,2026-03
DEL01554,ORD001133,Pune,WH-BLR,RID017,597.4,26.8,1,No,2392.42,Medium,Delivered Late,2026-05
DEL01555,ORD009958,Kolkata,WH-BLR,RID011,14.0,1.93,0,Yes,56.19,High,Delivered,2026-04
DEL01556,ORD008885,Bengaluru,WH-BLR,RID016,16.7,2.39,0,Yes,86.87,Medium,Delivered,2026-05
DEL01557,ORD002075,Kolkata,WH-KOL,RID029,5.4,2.36,0,Yes,29.26,Medium,Delivered,2026-02
DEL01558,ORD001142,Bengaluru,WH-BLR,RID022,13.4,3.23,2,No,55.87,High,Delivered,2026-06
DEL01559,ORD008537,Delhi,WH-BLR,RID031,14.7,0.91,0,Yes,56.48,High,Delivered,2026-03
DEL01560,ORD007881,Delhi,WH-MUM,RID030,8.1,2.8,1,No,30.02,Medium,Delivered,2026-06
DEL01561,ORD008763,Pune,WH-KOL,RID015,700.5,31.07,1,No,2879.0,Low,Delivered,2026-05
DEL01562,ORD004999,Delhi,WH-BLR,RID037,5.0,2.66,0,Yes,23.8,High,Delivered,2026-06
DEL01563,ORD005807,Delhi,WH-MUM,RID020,11.1,3.81,0,Yes,46.5,Medium,Delivered,2026-05
DEL01564,ORD011294,Delhi,WH-MUM,RID026,16.6,2.36,2,No,89.47,Medium,Delivered,2026-07
DEL01565,ORD002702,Chennai,WH-KOL,RID025,1766.6,71.13,0,Yes,6591.98,Low,Delivered,2026-04
DEL01566,ORD004316,Hyderabad,WH-KOL,RID021,561.6,25.01,2,No,2470.78,Medium,Delivered,2026-06
DEL01567,ORD007417,Delhi,WH-DEL,RID038,15.3,2.63,0,Yes,74.26,Medium,Delivered,2026-04
DEL01568,ORD003476,Delhi,WH-DEL,RID029,4.7,4.05,2,No,20.19,Low,Delivered,2026-06
DEL01569,ORD005365,Kolkata,WH-MUM,RID024,4.8,2.46,2,No,23.62,Medium,Delivered,2026-04
DEL01570,ORD004921,Hyderabad,WH-MUM,RID010,168.6,9.62,0,Yes,742.43,Medium,Delivered,2026-03
DEL01571,ORD001777,Bengaluru,WH-DEL,RID009,7.5,1.98,0,Yes,37.83,Low,Delivered,2026-05
DEL01572,ORD008842,Pune,WH-DEL,RID014,560.0,24.45,2,No,2268.09,Medium,Delivered,2026-08
DEL01573,ORD005076,Ahmedabad,WH-KOL,RID040,732.8,32.55,4,No,3839.53,Medium,Delivered,2026-06
DEL01574,ORD000817,Kolkata,WH-BLR,RID010,11.2,3.1,1,No,43.16,High,Delivered,2026-06
DEL01575,ORD003650,Mumbai,WH-KOL,RID035,7.8,5.15,0,Yes,31.0,Low,Delivered,2026-03
DEL01576,ORD007040,Chennai,WH-BLR,RID020,1375.7,57.98,0,Yes,5490.73,Medium,Delivered,2026-05
DEL01577,ORD004170,Kolkata,WH-BLR,RID013,13.5,2.62,0,Yes,49.29,Medium,Delivered Late,2026-05
DEL01578,ORD008311,Delhi,WH-BLR,RID009,7.6,2.59,2,No,32.02,Low,Delivered,2026-03
DEL01579,ORD003579,Mumbai,WH-BLR,RID006,10.0,3.1,1,No,51.07,Medium,Delivered,2026-03
DEL01580,ORD007138,Ahmedabad,WH-MUM,RID001,278.9,14.55,4,No,1364.66,Low,Delivered,2026-03
DEL01581,ORD011103,Ahmedabad,WH-MUM,RID034,361.6,16.31,0,Yes,1956.93,Medium,Delivered,2026-06
DEL01582,ORD001719,Bengaluru,WH-KOL,RID036,4.7,0.5,0,Yes,20.72,High,Delivered,2026-05
DEL01583,ORD003789,Delhi,WH-BLR,RID006,11.9,3.32,0,Yes,53.76,Low,Delivered,2026-07
DEL01584,ORD004194,Kolkata,WH-BLR,RID009,6.3,3.36,1,No,23.91,Low,Delivered,2026-03
DEL01585,ORD011193,Hyderabad,WH-BLR,RID015,217.0,10.29,1,No,859.38,High,Delivered,2026-04
DEL01586,ORD008180,Delhi,WH-BLR,RID024,7.5,3.75,4,No,39.97,Low,Delivered,2026-07
DEL01587,ORD009833,Ahmedabad,WH-MUM,RID039,393.8,18.65,0,Yes,2164.35,Medium,RTO,2026-03
DEL01588,ORD005428,Mumbai,WH-MUM,RID012,15.0,2.93,0,Yes,73.24,Medium,Delivered,2026-03
DEL01589,ORD009634,Kolkata,WH-DEL,RID007,13.4,2.09,0,Yes,55.39,Medium,Delivered,2026-05
DEL01590,ORD006663,Ahmedabad,WH-MUM,RID003,580.8,24.37,2,No,3040.36,High,Delivered,2026-02
DEL01591,ORD007115,Bengaluru,WH-BLR,RID026,17.6,3.34,0,Yes,85.09,Medium,Delivered,2026-04
DEL01592,ORD008391,Chennai,WH-BLR,RID001,1598.4,66.32,2,No,6376.53,Low,Delivered,2026-05
DEL01593,ORD000145,Kolkata,WH-MUM,RID015,15.3,2.34,1,No,68.01,Medium,Delivered,2026-06
DEL01594,ORD003883,Chennai,WH-DEL,RID020,1916.0,72.0,1,No,8565.64,Low,Delivered Late,2026-03
DEL01595,ORD002598,Chennai,WH-BLR,RID027,1613.4,67.18,1,No,8723.9,Medium,Delivered,2026-07
DEL01596,ORD003389,Ahmedabad,WH-BLR,RID007,552.3,24.78,0,Yes,1935.49,Medium,Delivered,2026-07
DEL01597,ORD008950,Mumbai,WH-KOL,RID017,17.7,2.96,4,No,63.34,Medium,Delivered,2026-03
DEL01598,ORD007235,Hyderabad,WH-MUM,RID019,284.9,13.32,0,Yes,1049.8,High,Delivered,2026-06
DEL01599,ORD002692,Bengaluru,WH-BLR,RID037,8.5,1.33,1,No,44.07,Low,Delivered,2026-05
DEL01600,ORD000116,Ahmedabad,WH-KOL,RID016,486.9,22.2,0,Yes,1856.63,Medium,Delivered,2026-05
DEL01601,ORD009952,Mumbai,WH-DEL,RID036,16.6,4.53,1,No,65.34,Low,Delivered,2026-02
DEL01602,ORD003120,Ahmedabad,WH-DEL,RID002,329.8,14.34,0,Yes,1358.08,Low,Delivered,2026-07
DEL01603,ORD010394,Bengaluru,WH-MUM,RID009,17.4,1.93,0,Yes,69.34,Low,Delivered,2026-05
DEL01604,ORD009920,Delhi,WH-BLR,RID021,15.0,2.24,0,Yes,79.71,High,RTO,2026-02
DEL01605,ORD006893,Mumbai,WH-MUM,RID040,5.7,3.53,0,Yes,31.03,Medium,Delivered,2026-03
DEL01606,ORD001505,Bengaluru,WH-BLR,RID030,16.8,4.16,1,No,70.91,High,Delivered,2026-06
DEL01607,ORD003800,Ahmedabad,WH-BLR,RID027,894.4,37.73,4,No,4148.0,Low,Delivered,2026-08
DEL01608,ORD000994,Bengaluru,WH-MUM,RID002,7.7,2.31,1,No,31.48,Medium,Delivered,2026-05
DEL01609,ORD009459,Delhi,WH-MUM,RID018,12.7,2.57,1,No,68.77,Medium,Delivered,2026-05
DEL01610,ORD001834,Ahmedabad,WH-BLR,RID036,472.7,19.49,0,Yes,1988.38,High,Delivered,2026-06
DEL01611,ORD000082,Pune,WH-MUM,RID006,553.6,22.57,4,No,2978.87,Low,Delivered,2026-03
DEL01612,ORD004098,Bengaluru,WH-MUM,RID022,4.6,2.6,1,No,17.53,Medium,Delivered,2026-07
DEL01613,ORD009989,Delhi,WH-MUM,RID026,15.7,4.68,0,Yes,64.78,High,Delivered,2026-02
DEL01614,ORD006886,Hyderabad,WH-DEL,RID009,253.9,14.73,2,No,909.52,Medium,Delivered,2026-04
DEL01615,ORD006932,Ahmedabad,WH-DEL,RID019,508.9,22.13,2,No,2259.34,Low,Delivered,2026-03
DEL01616,ORD010579,Mumbai,WH-DEL,RID015,16.0,1.84,4,No,56.71,High,Delivered,2026-08
DEL01617,ORD000853,Pune,WH-BLR,RID035,274.0,11.95,0,Yes,1044.8,Medium,Delivered,2026-02
DEL01618,ORD010680,Bengaluru,WH-KOL,RID017,14.3,4.79,4,No,60.8,Medium,Delivered,2026-06
DEL01619,ORD002684,Ahmedabad,WH-KOL,RID024,371.0,15.71,0,Yes,1990.73,Medium,Delivered,2026-07
DEL01620,ORD003105,Ahmedabad,WH-BLR,RID013,472.3,20.91,0,Yes,1851.32,Low,Delivered,2026-03
